handle,user_id,total,active_user,kernel,GMV
ea9a0za-ax,118153,80795000000000000000,80276200000000000000,0,518800000000000000
csrampure,130166,22322400000000000000,21803600000000000000,0,518800000000000000
nihow666,141868,22322400000000000000,21803600000000000000,0,518800000000000000
nevezhina,140754,22322400000000000000,21803600000000000000,0,518800000000000000
antoninkanedelko,143027,22322400000000000000,21803600000000000000,0,518800000000000000
bigomby,4325,518800000000000000,0,0,518800000000000000
9kal81z,118293,80795000000000000000,80276200000000000000,0,518800000000000000
yelizavetagorbachenkova,143018,22322400000000000000,21803600000000000000,0,518800000000000000
murzinal98,141461,22322400000000000000,21803600000000000000,0,518800000000000000
golyashevy,143049,22322400000000000000,21803600000000000000,0,518800000000000000
jeanpehk,71582,518800000000000000,0,0,518800000000000000
kriskrishti,111917,24043000000000000000,23524200000000000000,0,518800000000000000
faxalin,138767,11412900000000000000,10900000000000000000,0,512900000000000000
viktortonenkov,142381,22316500000000000000,21803600000000000000,0,512900000000000000
humbitious,37281,82847400000000000000,82334500000000000000,0,512900000000000000
zelenkoalna,142435,22316500000000000000,21803600000000000000,0,512900000000000000
annetaarkadeva,142369,22316500000000000000,21803600000000000000,0,512900000000000000
morokhova,139948,22316500000000000000,21803600000000000000,0,512900000000000000
zalivakinaina,142397,22316500000000000000,21803600000000000000,0,512900000000000000
pblin,61198,512900000000000000,0,0,512900000000000000
jesusmao,142371,22316500000000000000,21803600000000000000,0,512900000000000000
bhartikhatwani24,136986,22316500000000000000,21803600000000000000,0,512900000000000000
alavenzel,142416,22316500000000000000,21803600000000000000,0,512900000000000000
dycast,71586,512900000000000000,0,0,512900000000000000
lcrypto-co,73484,512900000000000000,0,0,512900000000000000
mckay7teen,139840,22316500000000000000,21803600000000000000,0,512900000000000000
matttyb80,72876,507000000000000000,0,0,507000000000000000
lvsmanhole,135694,11407000000000000000,10900000000000000000,0,507000000000000000
jimskiy,72622,507000000000000000,0,0,507000000000000000
mrmousavi78,105572,34072700000000000000,33565700000000000000,0,507000000000000000
wisthsb1519,65712,52093500000000000000,51586500000000000000,0,507000000000000000
chokle,60748,507000000000000000,0,0,507000000000000000
jaramisho,78824,15279100000000000000,14772100000000000000,0,507000000000000000
2gurit,73324,501100000000000000,0,0,501100000000000000
planet29,73329,501100000000000000,0,0,501100000000000000
kbulte,73363,501100000000000000,0,0,501100000000000000
fernandoleira,46885,501100000000000000,0,0,501100000000000000
33nano,83805,501100000000000000,0,0,501100000000000000
joshorig,11329,501100000000000000,0,0,501100000000000000
yukun1987,117381,132455100000000000000,131954000000000000000,0,501100000000000000
zacktm,83748,501100000000000000,0,0,501100000000000000
airdrophunterr,73328,501100000000000000,0,0,501100000000000000
eth-2,123856,22863700000000000000,22362600000000000000,0,501100000000000000
arthurostapenko,73318,501100000000000000,0,0,501100000000000000
imkharn,73116,501100000000000000,0,0,501100000000000000
miked1998,73123,501100000000000000,0,0,501100000000000000
kimokert,112348,47549400000000000000,47048300000000000000,0,501100000000000000
ivanthinking,73373,501100000000000000,0,0,501100000000000000
moglia47,111780,24025300000000000000,23524200000000000000,0,501100000000000000
vojdoeral,112464,24025300000000000000,23524200000000000000,0,501100000000000000
bagaskara29,73322,501100000000000000,0,0,501100000000000000
s455049,148961,55010100000000000000,54509000000000000000,0,501100000000000000
mcaptain5,142030,447468700000000016384,446973500000000016384,0,495200000000000000
mcaptain6,142135,447468700000000016384,446973500000000016384,0,495200000000000000
zxroom,141247,447468700000000016384,446973500000000016384,0,495200000000000000
surasshu0x0,69786,495200000000000000,0,0,495200000000000000
jiangqiqi,140913,447468700000000016384,446973500000000016384,0,495200000000000000
xiangzeng,140781,447468700000000016384,446973500000000016384,0,495200000000000000
tigerhbkim,11300,495200000000000000,0,0,495200000000000000
goshaabramov984,145192,11395200000000000000,10900000000000000000,0,495200000000000000
sproj,4738,495200000000000000,0,0,495200000000000000
damiloju,72067,495200000000000000,0,0,495200000000000000
rocky-zx,141242,447468700000000016384,446973500000000016384,0,495200000000000000
mcaptain4,142014,447468700000000016384,446973500000000016384,0,495200000000000000
zemidf12,68208,489300000000000000,0,0,489300000000000000
dongyanyh,142324,447462800000000000000,446973500000000016384,0,489300000000000000
zaphbbrox,75792,489300000000000000,0,0,489300000000000000
cccccccccccc,68210,489300000000000000,0,0,489300000000000000
jingweiz1989,150859,22292900000000000000,21803600000000000000,0,489300000000000000
wxjdongzhongshi,142323,447462800000000000000,446973500000000016384,0,489300000000000000
acmati,68206,489300000000000000,0,0,489300000000000000
brad-decker,77277,489300000000000000,0,0,489300000000000000
jsvisa,72094,489300000000000000,0,0,489300000000000000
yuhan123456,142174,447462800000000000000,446973500000000016384,0,489300000000000000
semutkecil22,68207,489300000000000000,0,0,489300000000000000
snqs40,110255,45817000000000000000,45327700000000000000,0,489300000000000000
kriscro,111969,24007600000000000000,23524200000000000000,0,483400000000000000
kaneikpe,111495,24007600000000000000,23524200000000000000,0,483400000000000000
tripleeg,134106,22287000000000000000,21803600000000000000,0,483400000000000000
devonzin,111992,24007600000000000000,23524200000000000000,0,483400000000000000
brickpop,10656,483400000000000000,0,0,483400000000000000
dan-eth2,111380,24007600000000000000,23524200000000000000,0,483400000000000000
bapawar,68205,483400000000000000,0,0,483400000000000000
emmymay,8154,16022800000000000000,15539400000000000000,0,483400000000000000
baydos77,109645,22287000000000000000,21803600000000000000,0,483400000000000000
tonser5,111861,24007600000000000000,23524200000000000000,0,483400000000000000
s3unha,48419,477500000000000000,0,0,477500000000000000
hardy-liu,133236,22281100000000000000,21803600000000000000,0,477500000000000000
bazmanv,68149,477500000000000000,0,0,477500000000000000
19az0a,118320,69285600000000000000,68808100000000000000,0,477500000000000000
dijjonmecha,150347,87691800000000000000,87214300000000000000,0,477500000000000000
rozinamj,136480,22275200000000000000,21803600000000000000,0,471600000000000000
deodivine,133417,22275200000000000000,21803600000000000000,0,471600000000000000
ekosetia,68108,471600000000000000,0,0,471600000000000000
kimchicvx,150286,33176999998999998464,32705399998999998464,0,471600000000000000
jahowle,2887,471600000000000000,0,0,471600000000000000
dubemjerry,143086,33176999998999998464,32705399998999998464,0,471600000000000000
renwanda,68109,471600000000000000,0,0,471600000000000000
larry1942,106399,23989900000000000000,23524200000000000000,0,465700000000000000
askitnice,131654,33171099998999998464,32705399998999998464,0,465700000000000000
pomomoh,10765,465700000000000000,0,0,465700000000000000
lylunula,107603,11365700000000000000,10900000000000000000,0,465700000000000000
block-campus,21963,465700000000000000,0,0,465700000000000000
levelboy,77936,459800000000000000,0,0,459800000000000000
supafuturiztix187,75331,459800000000000000,0,0,459800000000000000
aira20v,110774,23984000000000000000,23524200000000000000,0,459800000000000000
chenxhong,109936,78492900000000000000,78033100000000000000,0,459800000000000000
nksb4041,111365,23984000000000000000,23524200000000000000,0,459800000000000000
signa92,111868,23978100000000000000,23524200000000000000,0,453900000000000000
henrique184,111822,69305800000000000000,68851900000000000000,0,453900000000000000
raphl101,74518,453900000000000000,0,0,453900000000000000
xtiinah,74514,453900000000000000,0,0,453900000000000000
joseluisametller,72932,448000000000000000,0,0,448000000000000000
msurov873,140967,54957000000000000000,54509000000000000000,0,448000000000000000
gbelov636,140921,54957000000000000000,54509000000000000000,0,448000000000000000
angetheo,68828,448000000000000000,0,0,448000000000000000
alekseibalakirev83,141479,54957000000000000000,54509000000000000000,0,448000000000000000
alekseybalakirev83,141172,54957000000000000000,54509000000000000000,0,448000000000000000
smirnyhpolina2,141023,54957000000000000000,54509000000000000000,0,448000000000000000
balakireva-77,141105,54957000000000000000,54509000000000000000,0,448000000000000000
gromovaanna1984,140995,54957000000000000000,54509000000000000000,0,448000000000000000
bjah,129276,22251600000000000000,21803600000000000000,0,448000000000000000
becklyn07,110573,44055200000000000000,43607200000000000000,0,448000000000000000
gbelov83,141137,54957000000000000000,54509000000000000000,0,448000000000000000
mmaksi016,141093,54957000000000000000,54509000000000000000,0,448000000000000000
tianahh1,74519,448000000000000000,0,0,448000000000000000
thejoulethief,110604,23972200000000000000,23524200000000000000,0,448000000000000000
torsion333,111360,12210100000000000000,11762100000000000000,0,448000000000000000
meguri911,69765,448000000000000000,0,0,448000000000000000
colegendreau,69766,448000000000000000,0,0,448000000000000000
ruzanova-1990,141164,54957000000000000000,54509000000000000000,0,448000000000000000
balakirevaleksei83,141176,54957000000000000000,54509000000000000000,0,448000000000000000
danilsemenuk5,140899,54957000000000000000,54509000000000000000,0,448000000000000000
belacrypto,110221,23966400000000000000,23524200000000000000,0,442200000000000000
markhinojosa,29653,442200000000000000,0,0,442200000000000000
davodesign84,17701,442200000000000000,0,0,442200000000000000
ubirajaramneto,28435,442200000000000000,0,0,442200000000000000
chanharryhk,5201,442200000000000000,0,0,442200000000000000
liji845,111838,23966400000000000000,23524200000000000000,0,442200000000000000
whalechen,11418,442200000000000000,0,0,442200000000000000
bahnju,15724,442200000000000000,0,0,442200000000000000
stefanbemelmans,29655,442200000000000000,0,0,442200000000000000
julme3,111803,23966400000000000000,23524200000000000000,0,442200000000000000
akuanti,17786,442200000000000000,0,0,442200000000000000
tianyuan12345,137525,403808499999999983616,403366300000000016384,0,442200000000000000
capis-eye,107588,442200000000000000,0,0,442200000000000000
thor905,111855,23966400000000000000,23524200000000000000,0,442200000000000000
stevenleeg,17667,442200000000000000,0,0,442200000000000000
mdionsijan,17688,442200000000000000,0,0,442200000000000000
pgtjq,139731,414710299999000002560,414268099998999969792,0,442200000000000000
hezhar,111955,23966400000000000000,23524200000000000000,0,442200000000000000
cryptomykel,107534,442200000000000000,0,0,442200000000000000
xagau,29708,442200000000000000,0,0,442200000000000000
thomasyuan,16811,442200000000000000,0,0,442200000000000000
beckkles,17722,442200000000000000,0,0,442200000000000000
daxiasss,130519,22245800000000000000,21803600000000000000,0,442200000000000000
johndangerstorey,17684,442200000000000000,0,0,442200000000000000
dongyan1231,142182,447415699999999983616,446973500000000016384,0,442200000000000000
krype89,77423,442200000000000000,0,0,442200000000000000
efrainleuck,97863,436300000000000000,0,0,436300000000000000
mochafrappachino,106766,47484600000000000000,47048300000000000000,0,436300000000000000
pstehlik,58513,18524900000000000000,18088600000000000000,0,436300000000000000
helloworldtass,111068,307407100000000016384,306970800000000000000,0,436300000000000000
cjeria,12467,436300000000000000,0,0,436300000000000000
josemibnf,75094,436300000000000000,0,0,436300000000000000
sonter77,69688,436300000000000000,0,0,436300000000000000
mira99ux,111846,23954600000000000000,23524200000000000000,0,430400000000000000
joeb000,68060,430400000000000000,0,0,430400000000000000
cjsmackz,74471,430400000000000000,0,0,430400000000000000
asopinka,43178,430400000000000000,0,0,430400000000000000
ultimatecrypto1,74494,430400000000000000,0,0,430400000000000000
quetzalcroix,5818,430400000000000000,0,0,430400000000000000
lucasnfarias,74474,430400000000000000,0,0,430400000000000000
undadogirl68,85691,424500000000000000,0,0,424500000000000000
semiolis,142175,44031700000000000000,43607200000000000000,0,424500000000000000
philbubs,74463,424500000000000000,0,0,424500000000000000
omoiya,74455,424500000000000000,0,0,424500000000000000
kkngo,110383,47472800000000000000,47048300000000000000,0,424500000000000000
