handle,user_id,total,active_user,kernel,GMV
rawrmaan,88303,349355000000000000,349355000000000000,0,0
taihip,88310,349355000000000000,349355000000000000,0,0
adri572,88311,349355000000000000,349355000000000000,0,0
bigtallhunk,88319,349355000000000000,349355000000000000,0,0
hauruck,88330,349355000000000000,349355000000000000,0,0
graceslsne8,88334,349355000000000000,349355000000000000,0,0
njbarrett,88357,349355000000000000,349355000000000000,0,0
mittu601,88359,349355000000000000,349355000000000000,0,0
kritagya50,88366,349355000000000000,349355000000000000,0,0
mickeystar,88368,349355000000000000,349355000000000000,0,0
nelaw,88386,349355000000000000,349355000000000000,0,0
kscrypto,88388,349355000000000000,349355000000000000,0,0
o415o,88393,349355000000000000,349355000000000000,0,0
slumberland,88399,349355000000000000,349355000000000000,0,0
cryptoliveleak,88429,349355000000000000,349355000000000000,0,0
adleaveres,88445,349355000000000000,349355000000000000,0,0
fonship,88462,349355000000000000,349355000000000000,0,0
suvam9,88504,349355000000000000,349355000000000000,0,0
emily1100,88530,349355000000000000,349355000000000000,0,0
holadefi,88544,349355000000000000,349355000000000000,0,0
nysxah,88546,349355000000000000,349355000000000000,0,0
lomo40,88560,349355000000000000,349355000000000000,0,0
puttylord,88562,349355000000000000,349355000000000000,0,0
esenesener,88575,349355000000000000,349355000000000000,0,0
woofus0328,88580,349355000000000000,349355000000000000,0,0
bithighlander,88599,349355000000000000,349355000000000000,0,0
abhay53,88603,349355000000000000,349355000000000000,0,0
bishal601,88607,349355000000000000,349355000000000000,0,0
jarek-drapala,88612,349355000000000000,349355000000000000,0,0
monteveeno,88621,349355000000000000,349355000000000000,0,0
conspyrosy,88633,349355000000000000,349355000000000000,0,0
koamairkau,88637,349355000000000000,349355000000000000,0,0
devendrastha360,88642,349355000000000000,349355000000000000,0,0
kelvin147789,88646,349355000000000000,349355000000000000,0,0
0xjac,88651,349355000000000000,349355000000000000,0,0
jacquesd,88652,349355000000000000,349355000000000000,0,0
malliewal,88661,349355000000000000,349355000000000000,0,0
erc20s,88703,349355000000000000,349355000000000000,0,0
limsijie93,88740,349355000000000000,349355000000000000,0,0
waqas-123-arb,88743,349355000000000000,349355000000000000,0,0
ng0021an,88744,349355000000000000,349355000000000000,0,0
432244,88745,349355000000000000,349355000000000000,0,0
steampunkz,88752,349355000000000000,349355000000000000,0,0
nagatodharma,88754,349355000000000000,349355000000000000,0,0
ic0dews,88759,349355000000000000,349355000000000000,0,0
kidguga,88761,349355000000000000,349355000000000000,0,0
tooorangey,88776,349355000000000000,349355000000000000,0,0
prahitha,88835,349355000000000000,349355000000000000,0,0
riyasingh0799,88837,349355000000000000,349355000000000000,0,0
rarasputinrglm,88861,349355000000000000,349355000000000000,0,0
nira-finance,88979,349355000000000000,349355000000000000,0,0
farzinnasiri,88991,349355000000000000,349355000000000000,0,0
eliaschml,89025,349355000000000000,349355000000000000,0,0
pit-coin,89082,349355000000000000,349355000000000000,0,0
nnagata,89108,349355000000000000,349355000000000000,0,0
lizdaldal,89120,349355000000000000,349355000000000000,0,0
rodgz1622,89147,349355000000000000,349355000000000000,0,0
purestakatie,89267,349355000000000000,349355000000000000,0,0
simseokhyun,89296,349355000000000000,349355000000000000,0,0
uniq20,89302,349355000000000000,349355000000000000,0,0
pkretzschmar,89316,349355000000000000,349355000000000000,0,0
sherwinpalana13,89325,349355000000000000,349355000000000000,0,0
teddy4929,89376,349355000000000000,349355000000000000,0,0
iqinvest,89395,349355000000000000,349355000000000000,0,0
foxreymann,89460,349355000000000000,349355000000000000,0,0
fatemehz,89484,349355000000000000,349355000000000000,0,0
tralcanx,89623,349355000000000000,349355000000000000,0,0
johnnywu-namebase,89813,349355000000000000,349355000000000000,0,0
dhaval1414,89823,349355000000000000,349355000000000000,0,0
barryjo,89825,349355000000000000,349355000000000000,0,0
kdamedhaar,89826,349355000000000000,349355000000000000,0,0
lisajytan,89862,349355000000000000,349355000000000000,0,0
cryptoicarus,89911,349355000000000000,349355000000000000,0,0
kunalpat25,90038,349355000000000000,349355000000000000,0,0
aamustapha,90095,349355000000000000,349355000000000000,0,0
termoose,90109,349355000000000000,349355000000000000,0,0
harej,90138,349355000000000000,349355000000000000,0,0
shridr,90151,349355000000000000,349355000000000000,0,0
one2three4-5,90640,340621000000000000,340621000000000000,0,0
reza935,91678,340621000000000000,340621000000000000,0,0
lyhistory,91228,340621000000000000,340621000000000000,0,0
mjluck,92310,340621000000000000,340621000000000000,0,0
hilaril,92230,340621000000000000,340621000000000000,0,0
dangquangvu314,91376,340621000000000000,340621000000000000,0,0
jackhammer1987,91377,340621000000000000,340621000000000000,0,0
atiyit,91553,340621000000000000,340621000000000000,0,0
lilbruh-coder,91378,340621000000000000,340621000000000000,0,0
defi-is-bullshit,91643,340621000000000000,340621000000000000,0,0
drmathias,90366,340621000000000000,340621000000000000,0,0
winner2145,92168,340621000000000000,340621000000000000,0,0
sgn-047,91257,340621000000000000,340621000000000000,0,0
michaelg9,91787,340621000000000000,340621000000000000,0,0
poggi-luca,91380,340621000000000000,340621000000000000,0,0
sunrisa,90473,340621000000000000,340621000000000000,0,0
alice058mm,92191,340621000000000000,340621000000000000,0,0
tonybrooks223,91941,340621000000000000,340621000000000000,0,0
flashiig,90475,340621000000000000,340621000000000000,0,0
mtu1501,91382,340621000000000000,340621000000000000,0,0
jacky120597,91383,340621000000000000,340621000000000000,0,0
sushkov,92517,340621000000000000,340621000000000000,0,0
david-dt,90730,340621000000000000,340621000000000000,0,0
gunashekar02,91309,340621000000000000,340621000000000000,0,0
quantstamp1,92471,340621000000000000,340621000000000000,0,0
isaiah-54,92119,340621000000000000,340621000000000000,0,0
lythongart,91389,340621000000000000,340621000000000000,0,0
rob827,92332,340621000000000000,340621000000000000,0,0
briancraig,92455,340621000000000000,340621000000000000,0,0
bhanupsingh77,90263,340621000000000000,340621000000000000,0,0
stwok,91955,340621000000000000,340621000000000000,0,0
kevinyin9,90476,340621000000000000,340621000000000000,0,0
sylar217,91346,340621000000000000,340621000000000000,0,0
posix4e,92433,340621000000000000,340621000000000000,0,0
tiitro,92295,340621000000000000,340621000000000000,0,0
mjmay08,91363,340621000000000000,340621000000000000,0,0
tari404,91763,340621000000000000,340621000000000000,0,0
anoof,90632,340621000000000000,340621000000000000,0,0
juliandegraaf,91437,340621000000000000,340621000000000000,0,0
armandogaytan,92261,340621000000000000,340621000000000000,0,0
jennaeverard,90317,340621000000000000,340621000000000000,0,0
seedb4nk,91461,340621000000000000,340621000000000000,0,0
tkmct,92361,340621000000000000,340621000000000000,0,0
vivekrao1985,91462,340621000000000000,340621000000000000,0,0
vaughancrash,92339,340621000000000000,340621000000000000,0,0
mlemmlem1530,91375,340621000000000000,340621000000000000,0,0
transmissionsdev,91551,340621000000000000,340621000000000000,0,0
orkunkl,94000,332106000000000000,332106000000000000,0,0
futurewitness,92784,332106000000000000,332106000000000000,0,0
miohtama,92725,332106000000000000,332106000000000000,0,0
chaoticpanda,93828,332106000000000000,332106000000000000,0,0
numundo,95519,332106000000000000,332106000000000000,0,0
hernandezema,92560,332106000000000000,332106000000000000,0,0
aysha8665,94964,332106000000000000,332106000000000000,0,0
noahfigueras,95747,332106000000000000,332106000000000000,0,0
arshaanb,94963,332106000000000000,332106000000000000,0,0
shubidiwoop,92519,332106000000000000,332106000000000000,0,0
nipol,93786,332106000000000000,332106000000000000,0,0
aarani,93742,332106000000000000,332106000000000000,0,0
dudov-al,93721,332106000000000000,332106000000000000,0,0
thegoooldengod,95653,332106000000000000,332106000000000000,0,0
kaythikat,93711,332106000000000000,332106000000000000,0,0
bandhul,94914,332106000000000000,332106000000000000,0,0
isenttech,93705,332106000000000000,332106000000000000,0,0
hospitaltapes,94899,332106000000000000,332106000000000000,0,0
rohan2433,94882,332106000000000000,332106000000000000,0,0
henry-e,94845,332106000000000000,332106000000000000,0,0
o-nly,93635,332106000000000000,332106000000000000,0,0
gaieges,93607,332106000000000000,332106000000000000,0,0
ecwireless,93601,332106000000000000,332106000000000000,0,0
e8128,93558,332106000000000000,332106000000000000,0,0
eunice-lu,95758,332106000000000000,332106000000000000,0,0
dieg0-cy,95716,332106000000000000,332106000000000000,0,0
jdogg85,94748,332106000000000000,332106000000000000,0,0
ozymandius1,93520,332106000000000000,332106000000000000,0,0
defislate,94598,332106000000000000,332106000000000000,0,0
sundevilyang,94571,332106000000000000,332106000000000000,0,0
stevygee,95752,332106000000000000,332106000000000000,0,0
cesarsld,94561,332106000000000000,332106000000000000,0,0
jingonzalez,95715,332106000000000000,332106000000000000,0,0
guillermoeldorado,93328,332106000000000000,332106000000000000,0,0
litoopcmbjp340,94549,332106000000000000,332106000000000000,0,0
dpdanpittman,94503,332106000000000000,332106000000000000,0,0
robin-rrt,94497,332106000000000000,332106000000000000,0,0
kurogewashu,94476,332106000000000000,332106000000000000,0,0
t1adipt4,93254,332106000000000000,332106000000000000,0,0
10000multiplier,93227,332106000000000000,332106000000000000,0,0
ninja-fire,94385,332106000000000000,332106000000000000,0,0
congbv,95760,332106000000000000,332106000000000000,0,0
mfkl,92986,332106000000000000,332106000000000000,0,0
duygutgl,94259,332106000000000000,332106000000000000,0,0
digianati,95567,332106000000000000,332106000000000000,0,0
chaoscollateraldamage,94197,332106000000000000,332106000000000000,0,0
encryptoad,94194,332106000000000000,332106000000000000,0,0
andronnk,95424,332106000000000000,332106000000000000,0,0
krooogle,95401,332106000000000000,332106000000000000,0,0
shawticus,94094,332106000000000000,332106000000000000,0,0
ppcgod,95343,332106000000000000,332106000000000000,0,0
calvinthong,94087,332106000000000000,332106000000000000,0,0
ama31337,95248,332106000000000000,332106000000000000,0,0
artob,92913,332106000000000000,332106000000000000,0,0
ag-pat,92883,332106000000000000,332106000000000000,0,0
mikedargie,92839,332106000000000000,332106000000000000,0,0
mazekeen08,95215,332106000000000000,332106000000000000,0,0
technologyas,94071,332106000000000000,332106000000000000,0,0
ethyuan,92794,332106000000000000,332106000000000000,0,0
filepeveiga,94031,332106000000000000,332106000000000000,0,0
shadowqueent,94008,332106000000000000,332106000000000000,0,0
connorbeaumont,95679,332106000000000000,332106000000000000,0,0
wojak-frog,97217,323803000000000000,323803000000000000,0,0
teeyihhou,99681,323803000000000000,323803000000000000,0,0
48cfu,96825,323803000000000000,323803000000000000,0,0
larrycrypto,95835,323803000000000000,323803000000000000,0,0
donmarcial,97213,323803000000000000,323803000000000000,0,0
piersy,95840,323803000000000000,323803000000000000,0,0
israel-p-s,97949,323803000000000000,323803000000000000,0,0
mrscaletta,99747,323803000000000000,323803000000000000,0,0
myklemykle,96563,323803000000000000,323803000000000000,0,0
tudorelu,99785,323803000000000000,323803000000000000,0,0
golmatt,96747,323803000000000000,323803000000000000,0,0
smiley1983,99797,323803000000000000,323803000000000000,0,0
bartjman,97042,323803000000000000,323803000000000000,0,0
cmreynol,99821,323803000000000000,323803000000000000,0,0
mallachari,99964,323803000000000000,323803000000000000,0,0
ernestopv22,96520,323803000000000000,323803000000000000,0,0
grabmo,95865,323803000000000000,323803000000000000,0,0
ferittuncer,95875,323803000000000000,323803000000000000,0,0
zybuz,96526,323803000000000000,323803000000000000,0,0
budbojacob,100133,323803000000000000,323803000000000000,0,0
samali1222,96749,323803000000000000,323803000000000000,0,0
wertoni,96537,323803000000000000,323803000000000000,0,0
jalinhabrava,99064,323803000000000000,323803000000000000,0,0
trial123zel,99067,323803000000000000,323803000000000000,0,0
tanya99sharma,97053,323803000000000000,323803000000000000,0,0
stefan2904,97162,323803000000000000,323803000000000000,0,0
mahdikarimi81,100770,323803000000000000,323803000000000000,0,0
bharat1548m,96707,323803000000000000,323803000000000000,0,0
myronrotter,100234,323803000000000000,323803000000000000,0,0
yingchenlee,100323,323803000000000000,323803000000000000,0,0
samuelarlig,100329,323803000000000000,323803000000000000,0,0
aschmidhofer,100384,323803000000000000,323803000000000000,0,0
gilles437,97107,323803000000000000,323803000000000000,0,0
quarantinecrypto,96797,323803000000000000,323803000000000000,0,0
tudorog,99095,323803000000000000,323803000000000000,0,0
yichiehliu,100762,323803000000000000,323803000000000000,0,0
zhev89,100650,323803000000000000,323803000000000000,0,0
kamy22,100632,323803000000000000,323803000000000000,0,0
gborruel,97115,323803000000000000,323803000000000000,0,0
pranaymohan,99116,323803000000000000,323803000000000000,0,0
revotu,99005,323803000000000000,323803000000000000,0,0
archeagle,98690,323803000000000000,323803000000000000,0,0
rickyjames56,100448,323803000000000000,323803000000000000,0,0
schickmarkus,100583,323803000000000000,323803000000000000,0,0
kalef07,100613,323803000000000000,323803000000000000,0,0
carloswing,95924,323803000000000000,323803000000000000,0,0
airmuze,96270,323803000000000000,323803000000000000,0,0
teeryrey,97808,323803000000000000,323803000000000000,0,0
foodpyramid,97727,323803000000000000,323803000000000000,0,0
xyligan78,97631,323803000000000000,323803000000000000,0,0
cprintzell,96359,323803000000000000,323803000000000000,0,0
ericmault,98889,323803000000000000,323803000000000000,0,0
pancake-swap,95931,323803000000000000,323803000000000000,0,0
wafey123,96259,323803000000000000,323803000000000000,0,0
dalmirogarzia,96396,323803000000000000,323803000000000000,0,0
thepolocrusader,97525,323803000000000000,323803000000000000,0,0
clevinson,97496,323803000000000000,323803000000000000,0,0
afonsomiao,97460,323803000000000000,323803000000000000,0,0
abh33,97455,323803000000000000,323803000000000000,0,0
grishick,99162,323803000000000000,323803000000000000,0,0
albertov19,99212,323803000000000000,323803000000000000,0,0
natewilliams2,96025,323803000000000000,323803000000000000,0,0
michaelchentom,96034,323803000000000000,323803000000000000,0,0
bluecity1215,96144,323803000000000000,323803000000000000,0,0
atulbatra,97445,323803000000000000,323803000000000000,0,0
aliza-makhani,96403,323803000000000000,323803000000000000,0,0
henryokoro,96412,323803000000000000,323803000000000000,0,0
chefhopper,96206,323803000000000000,323803000000000000,0,0
mrfolgers92,99327,323803000000000000,323803000000000000,0,0
alejoamiras,96209,323803000000000000,323803000000000000,0,0
thetaniyagupta,97433,323803000000000000,323803000000000000,0,0
hawoone,97428,323803000000000000,323803000000000000,0,0
t14z,96210,323803000000000000,323803000000000000,0,0
bejgal,96256,323803000000000000,323803000000000000,0,0
scrapperbitch,99363,323803000000000000,323803000000000000,0,0
sskkcisos,98743,323803000000000000,323803000000000000,0,0
peak3d,99417,323803000000000000,323803000000000000,0,0
artofcrypto,96252,323803000000000000,323803000000000000,0,0
zjoooooo,97426,323803000000000000,323803000000000000,0,0
davidkohcw,98844,323803000000000000,323803000000000000,0,0
roman-monk,96250,323803000000000000,323803000000000000,0,0
antonkhvorov,98793,323803000000000000,323803000000000000,0,0
christo230,98777,323803000000000000,323803000000000000,0,0
